kol,coin,giris,cikis,R,pnl,neden,anahtar
bb,LTC,2024-05-05 01:00:00+00:00,2024-05-06 07:00:00+00:00,1.584863925194317,8.431476082033766,tp,bb:LTC
squeeze,DOGE,2024-05-06 09:00:00+00:00,2024-05-06 10:00:00+00:00,-1.0649515617819327,-5.665542308679882,sl,squeeze:DOGE
donchian,SOL,2024-05-06 08:00:00+00:00,2024-05-08 04:00:00+00:00,-1.0361343116531723,-5.5122345379948765,sl,donchian:SOL
donchian,NEAR,2024-05-05 12:00:00+00:00,2024-05-08 12:00:00+00:00,-1.0292696690522964,-5.475714639358218,sl,donchian:NEAR
squeeze,DOGE,2024-05-07 20:00:00+00:00,2024-05-08 22:00:00+00:00,2.437405633264256,12.966997968965842,tp,squeeze:DOGE
squeeze,XRP,2024-05-10 13:00:00+00:00,2024-05-12 13:00:00+00:00,1.0911145343701438,3.9383200555880653,sure,squeeze:XRP
bb,LTC,2024-05-12 13:00:00+00:00,2024-05-13 02:00:00+00:00,1.5467014779297636,6.540776194244879,tp,bb:LTC
squeeze,XLM,2024-05-12 18:00:00+00:00,2024-05-13 02:00:00+00:00,2.292706395783713,5.626594537755951,tp,squeeze:XLM
squeeze,XRP,2024-05-12 18:00:00+00:00,2024-05-13 02:00:00+00:00,2.2839234682303644,5.377210365511573,tp,squeeze:XRP
donchian,ICP,2024-05-08 04:00:00+00:00,2024-05-13 04:00:00+00:00,0.46899989054458424,2.4950794176971884,sure,donchian:ICP
donchian,ADA,2024-05-13 00:00:00+00:00,2024-05-13 04:00:00+00:00,-1.0507461599461712,-5.589969570913631,sl,donchian:ADA
donchian,BCH,2024-05-10 12:00:00+00:00,2024-05-15 12:00:00+00:00,-1.0339938416752918,-5.500847237712553,sl,donchian:BCH
donchian,ETH,2024-05-10 12:00:00+00:00,2024-05-15 12:00:00+00:00,-0.6150282496515695,-3.2719502881463502,sure,donchian:ETH
squeeze,XLM,2024-05-14 20:00:00+00:00,2024-05-15 12:00:00+00:00,-1.1203905495142419,-4.734347376944416,sl,squeeze:XLM
donchian,BNB,2024-05-14 12:00:00+00:00,2024-05-15 16:00:00+00:00,-1.0616094561127138,-5.647762306519638,sl,donchian:BNB
donchian,ICP,2024-05-18 04:00:00+00:00,2024-05-19 16:00:00+00:00,-1.036327684123028,-5.513263279534509,sl,donchian:ICP
donchian,ADA,2024-05-17 04:00:00+00:00,2024-05-20 00:00:00+00:00,-1.0509719705826184,-5.5911708834995295,sl,donchian:ADA
donchian,SOL,2024-05-15 20:00:00+00:00,2024-05-20 08:00:00+00:00,2.4650227998546916,13.113921295226959,tp,donchian:SOL
donchian,NEAR,2024-05-15 12:00:00+00:00,2024-05-20 12:00:00+00:00,0.7443375167384746,3.9598755890486848,sure,donchian:NEAR
donchian,ETH,2024-05-17 12:00:00+00:00,2024-05-20 16:00:00+00:00,2.4434975157905545,12.99940678400575,tp,donchian:ETH
bb,LTC,2024-05-19 12:00:00+00:00,2024-05-20 19:00:00+00:00,1.5342449173754857,5.879313470803011,tp,bb:LTC
donchian,ETH,2024-05-20 16:00:00+00:00,2024-05-21 08:00:00+00:00,2.45145962827591,13.041765222427841,tp,donchian:ETH
donchian,SOL,2024-05-20 16:00:00+00:00,2024-05-21 12:00:00+00:00,-1.0353829394451068,-5.508237237847968,sl,donchian:SOL
donchian,ADA,2024-05-20 20:00:00+00:00,2024-05-22 04:00:00+00:00,-1.0474677753768151,-5.5725285650046565,sl,donchian:ADA
donchian,BCH,2024-05-18 00:00:00+00:00,2024-05-23 00:00:00+00:00,1.0805205654592802,5.748369408243371,sure,donchian:BCH
squeeze,XRP,2024-05-22 22:00:00+00:00,2024-05-23 13:00:00+00:00,-1.1005304443110246,-5.569132357059735,sl,squeeze:XRP
donchian,BNB,2024-05-20 20:00:00+00:00,2024-05-23 20:00:00+00:00,-1.0729625285387403,-5.708160651826098,sl,donchian:BNB
donchian,ETH,2024-05-21 08:00:00+00:00,2024-05-23 20:00:00+00:00,-1.0393458176191828,-5.529319749734052,sl,donchian:ETH
squeeze,XRP,2024-05-26 01:00:00+00:00,2024-05-26 09:00:00+00:00,-1.1759406808162423,-3.400182493740978,sl,squeeze:XRP
squeeze,XLM,2024-05-24 22:00:00+00:00,2024-05-26 21:00:00+00:00,-1.1105590024100018,-5.110114203146326,sl,squeeze:XLM
squeeze,DOGE,2024-05-25 16:00:00+00:00,2024-05-27 16:00:00+00:00,0.5767034649940946,3.0680624337685836,sure,squeeze:DOGE
bb,LTC,2024-05-26 15:00:00+00:00,2024-05-27 16:00:00+00:00,1.546589485999522,6.534219563766614,tp,bb:LTC
donchian,ETH,2024-05-27 12:00:00+00:00,2024-05-28 16:00:00+00:00,-1.0469576395788598,-5.569814642559534,sl,donchian:ETH
squeeze,DOGE,2024-05-30 07:00:00+00:00,2024-05-30 15:00:00+00:00,-1.066599889331068,-5.674311411241282,sl,squeeze:DOGE
squeeze,XLM,2024-05-29 16:00:00+00:00,2024-05-31 16:00:00+00:00,1.1215617343316862,5.080029646840151,sure,squeeze:XLM
squeeze,XRP,2024-05-29 21:00:00+00:00,2024-05-31 21:00:00+00:00,0.7389167074673338,2.8595555947388394,sure,squeeze:XRP
squeeze,XLM,2024-05-31 16:00:00+00:00,2024-06-01 05:00:00+00:00,-1.134190427953829,-4.299792721872232,sl,squeeze:XLM
donchian,BCH,2024-05-28 00:00:00+00:00,2024-06-02 00:00:00+00:00,0.21337438431861178,1.1351517245750147,sure,donchian:BCH
squeeze,XLM,2024-06-02 07:00:00+00:00,2024-06-02 14:00:00+00:00,-1.2567975302497991,-2.489760407564533,sl,squeeze:XLM
squeeze,XRP,2024-06-02 09:00:00+00:00,2024-06-02 14:00:00+00:00,-1.2385088978491627,-2.6416642931988017,sl,squeeze:XRP
bb,LTC,2024-06-02 07:00:00+00:00,2024-06-03 06:00:00+00:00,1.479727505803431,4.019673997611685,tp,bb:LTC
donchian,NEAR,2024-05-30 04:00:00+00:00,2024-06-04 04:00:00+00:00,0.44968512675346645,2.3923248743284415,sure,donchian:NEAR
donchian,ICP,2024-05-31 12:00:00+00:00,2024-06-04 12:00:00+00:00,-1.0430799044019203,-5.549185091418217,sl,donchian:ICP
donchian,BNB,2024-06-03 04:00:00+00:00,2024-06-04 12:00:00+00:00,2.423627904202959,12.893700450359743,tp,donchian:BNB
donchian,BNB,2024-06-04 12:00:00+00:00,2024-06-05 00:00:00+00:00,2.441859330681808,12.99069163922722,tp,donchian:BNB
squeeze,XRP,2024-06-04 14:00:00+00:00,2024-06-06 14:00:00+00:00,0.04214231759260234,0.14035452173086732,sure,squeeze:XRP
donchian,ETH,2024-06-05 16:00:00+00:00,2024-06-06 20:00:00+00:00,-1.0715298054207418,-5.700538564838347,sl,donchian:ETH
donchian,BCH,2024-06-05 00:00:00+00:00,2024-06-07 04:00:00+00:00,2.436946573172855,12.964555769279587,tp,donchian:BCH
squeeze,XRP,2024-06-06 20:00:00+00:00,2024-06-07 10:00:00+00:00,-1.174965001357905,-3.416306493737689,sl,squeeze:XRP
donchian,BNB,2024-06-05 00:00:00+00:00,2024-06-07 16:00:00+00:00,-1.049366720348143,-5.582630952252121,sl,donchian:BNB
donchian,BCH,2024-06-07 04:00:00+00:00,2024-06-07 16:00:00+00:00,-1.0504779004008467,-5.588542430132504,sl,donchian:BCH
donchian,ADA,2024-06-07 08:00:00+00:00,2024-06-07 16:00:00+00:00,-1.0619993035629554,-5.649836294954922,sl,donchian:ADA
donchian,ICP,2024-06-07 08:00:00+00:00,2024-06-07 16:00:00+00:00,-1.0495900853459452,-5.583819254040429,sl,donchian:ICP
squeeze,DOGE,2024-06-07 17:00:00+00:00,2024-06-07 18:00:00+00:00,2.405509466030636,12.797310359282985,tp,squeeze:DOGE
squeeze,XRP,2024-06-10 15:00:00+00:00,2024-06-10 18:00:00+00:00,-1.1561360539182481,-3.766941070109941,sl,squeeze:XRP
donchian,ETH,2024-06-11 04:00:00+00:00,2024-06-12 12:00:00+00:00,-1.067356074661891,-5.67833431720126,sl,donchian:ETH
donchian,ADA,2024-06-11 12:00:00+00:00,2024-06-12 12:00:00+00:00,-1.0420505225482062,-5.543708779956457,sl,donchian:ADA
donchian,SOL,2024-06-11 12:00:00+00:00,2024-06-12 12:00:00+00:00,-1.0375415723345889,-5.519721164820013,sl,donchian:SOL
donchian,ICP,2024-06-07 16:00:00+00:00,2024-06-12 16:00:00+00:00,1.6294177141871609,8.668502239475696,sure,donchian:ICP
donchian,NEAR,2024-06-07 16:00:00+00:00,2024-06-12 16:00:00+00:00,0.9114641579935211,4.848989320525533,sure,donchian:NEAR
squeeze,XLM,2024-06-13 23:00:00+00:00,2024-06-14 05:00:00+00:00,-1.1204212741125341,-4.7332692406182515,sl,squeeze:XLM
donchian,ETH,2024-06-14 16:00:00+00:00,2024-06-14 20:00:00+00:00,-1.0516628580090057,-5.59484640460791,sl,donchian:ETH
donchian,BNB,2024-06-10 20:00:00+00:00,2024-06-15 20:00:00+00:00,0.5930794756272694,3.1551828103370734,sure,donchian:BNB
donchian,BCH,2024-06-11 08:00:00+00:00,2024-06-16 08:00:00+00:00,0.9647910806084583,5.132688548836998,sure,donchian:BCH
squeeze,TRX,2024-06-14 08:00:00+00:00,2024-06-16 08:00:00+00:00,0.7827052960368848,1.6773475674394263,sure,squeeze:TRX
donchian,SOL,2024-06-14 12:00:00+00:00,2024-06-17 00:00:00+00:00,-1.0333904820714777,-5.497637364620261,sl,donchian:SOL
bb,LTC,2024-06-16 02:00:00+00:00,2024-06-17 06:00:00+00:00,1.546795837009872,6.546309983019792,tp,bb:LTC
squeeze,XLM,2024-06-16 21:00:00+00:00,2024-06-17 06:00:00+00:00,-1.1924529478645773,-3.1520983837009973,sl,squeeze:XLM
donchian,ICP,2024-06-13 12:00:00+00:00,2024-06-18 00:00:00+00:00,2.47603449140275,13.17250349426263,tp,donchian:ICP
donchian,NEAR,2024-06-14 12:00:00+00:00,2024-06-18 00:00:00+00:00,2.473135421056927,13.157080440022852,tp,donchian:NEAR
donchian,NEAR,2024-06-18 00:00:00+00:00,2024-06-20 04:00:00+00:00,-1.02080709762436,-5.430693759361595,sl,donchian:NEAR
donchian,ADA,2024-06-18 00:00:00+00:00,2024-06-23 00:00:00+00:00,-0.49421068914672467,-2.6292008662605753,sure,donchian:ADA
donchian,BCH,2024-06-18 00:00:00+00:00,2024-06-23 00:00:00+00:00,-0.15251467226397045,-0.8113780564443228,sure,donchian:BCH
donchian,ICP,2024-06-18 00:00:00+00:00,2024-06-23 00:00:00+00:00,-0.26604172578513496,-1.4153419811769181,sure,donchian:ICP
donchian,SOL,2024-06-18 00:00:00+00:00,2024-06-23 00:00:00+00:00,0.062205404410367406,0.3309327514631546,sure,donchian:SOL
bb,LTC,2024-06-22 19:00:00+00:00,2024-06-24 01:00:00+00:00,1.537267803420352,6.028160964767977,tp,bb:LTC
donchian,SOL,2024-06-24 00:00:00+00:00,2024-06-24 20:00:00+00:00,-1.0387472689304895,-5.526135470710204,sl,donchian:SOL
donchian,BCH,2024-06-24 04:00:00+00:00,2024-06-25 00:00:00+00:00,-1.0419774518311455,-5.543320043741694,sl,donchian:BCH
donchian,ETH,2024-06-24 08:00:00+00:00,2024-06-25 16:00:00+00:00,-1.0545468579388997,-5.610189284234947,sl,donchian:ETH
squeeze,XRP,2024-06-26 10:00:00+00:00,2024-06-27 14:00:00+00:00,-1.1488632523250628,-3.9261231291846066,sl,squeeze:XRP
donchian,SOL,2024-06-27 12:00:00+00:00,2024-06-28 16:00:00+00:00,-1.0332647375699224,-5.496968403871987,sl,donchian:SOL
bb,LTC,2024-06-29 08:00:00+00:00,2024-06-29 19:00:00+00:00,-1.0958881631332322,-5.814124367106079,sl,bb:LTC
donchian,NEAR,2024-06-28 16:00:00+00:00,2024-06-30 16:00:00+00:00,-1.0300029160716808,-5.479615513501342,sl,donchian:NEAR
donchian,ETH,2024-07-01 00:00:00+00:00,2024-07-02 12:00:00+00:00,-1.0758765012816172,-5.723662986818203,sl,donchian:ETH
squeeze,XLM,2024-07-02 05:00:00+00:00,2024-07-03 03:00:00+00:00,-1.1569238049851218,-3.7505849590305633,sl,squeeze:XLM
donchian,SOL,2024-07-02 16:00:00+00:00,2024-07-03 08:00:00+00:00,-1.0395134814273912,-5.530211721193721,sl,donchian:SOL
donchian,ADA,2024-07-02 08:00:00+00:00,2024-07-03 16:00:00+00:00,-1.0541878809514393,-5.608279526661657,sl,donchian:ADA
donchian,ICP,2024-07-03 00:00:00+00:00,2024-07-04 00:00:00+00:00,2.458352521132566,13.078435412425252,tp,donchian:ICP
donchian,BNB,2024-07-03 08:00:00+00:00,2024-07-04 00:00:00+00:00,2.424564289675596,12.89868202107417,tp,donchian:BNB
squeeze,TRX,2024-07-02 18:00:00+00:00,2024-07-04 01:00:00+00:00,-1.2841827475111747,-2.298858301389216,sl,squeeze:TRX
donchian,ETH,2024-07-03 08:00:00+00:00,2024-07-04 12:00:00+00:00,2.430093913195567,12.928099618200417,tp,donchian:ETH
donchian,BCH,2024-07-04 00:00:00+00:00,2024-07-05 00:00:00+00:00,2.458410802768724,13.078745470729613,tp,donchian:BCH
donchian,BNB,2024-07-04 00:00:00+00:00,2024-07-05 00:00:00+00:00,2.443885788907464,13.001472396987708,tp,donchian:BNB
donchian,ICP,2024-07-04 00:00:00+00:00,2024-07-05 00:00:00+00:00,2.468454333765589,13.132177055632933,tp,donchian:ICP
donchian,ICP,2024-07-05 00:00:00+00:00,2024-07-05 08:00:00+00:00,-1.0207838175200603,-5.430569909206722,sl,donchian:ICP
donchian,BCH,2024-07-05 00:00:00+00:00,2024-07-05 12:00:00+00:00,-1.0264807290036735,-5.460877478299543,sl,donchian:BCH
donchian,BNB,2024-07-05 00:00:00+00:00,2024-07-05 12:00:00+00:00,-1.032424153326338,-5.492496495696119,sl,donchian:BNB
donchian,SOL,2024-07-04 20:00:00+00:00,2024-07-06 00:00:00+00:00,-1.0258658135171113,-5.457606127911032,sl,donchian:SOL
bb,LTC,2024-07-06 15:00:00+00:00,2024-07-08 00:00:00+00:00,1.6164357248352133,8.599438056123335,tp,bb:LTC
donchian,ADA,2024-07-04 20:00:00+00:00,2024-07-09 20:00:00+00:00,-0.6634749723222624,-3.529686852754436,sure,donchian:ADA
donchian,ETH,2024-07-04 20:00:00+00:00,2024-07-09 20:00:00+00:00,-0.09221624815910093,-0.4905904402064169,sure,donchian:ETH
donchian,NEAR,2024-07-04 20:00:00+00:00,2024-07-09 20:00:00+00:00,0.24874354014638408,1.3233156335787633,sure,donchian:NEAR
donchian,BCH,2024-07-14 04:00:00+00:00,2024-07-14 12:00:00+00:00,-1.042009149745288,-5.543488676644932,sl,donchian:BCH
bb,LTC,2024-07-13 05:00:00+00:00,2024-07-15 05:00:00+00:00,-0.3587964346954537,-1.9087970325798136,sure,bb:LTC
donchian,ICP,2024-07-13 16:00:00+00:00,2024-07-15 16:00:00+00:00,2.4702050777391205,13.14149101357212,tp,donchian:ICP
donchian,NEAR,2024-07-14 04:00:00+00:00,2024-07-16 04:00:00+00:00,2.4677381652061277,13.128367038896599,tp,donchian:NEAR
donchian,BCH,2024-07-15 20:00:00+00:00,2024-07-16 04:00:00+00:00,-1.0398364046205124,-5.531929672581126,sl,donchian:BCH
squeeze,XRP,2024-07-16 00:00:00+00:00,2024-07-16 06:00:00+00:00,-1.072165946568726,-5.703922835745622,sl,squeeze:XRP
donchian,SOL,2024-07-14 20:00:00+00:00,2024-07-16 16:00:00+00:00,2.4548066424425485,13.059571337794358,tp,donchian:SOL
donchian,ADA,2024-07-12 12:00:00+00:00,2024-07-17 12:00:00+00:00,2.45948124834079,13.084440241173002,tp,donchian:ADA
donchian,NEAR,2024-07-16 20:00:00+00:00,2024-07-18 16:00:00+00:00,-1.0328009738387753,-5.494501180822285,sl,donchian:NEAR
squeeze,DOGE,2024-07-18 15:00:00+00:00,2024-07-19 04:00:00+00:00,-1.0692271142368421,-5.68828824774,sl,squeeze:DOGE
donchian,ETH,2024-07-15 00:00:00+00:00,2024-07-20 00:00:00+00:00,1.6106963649420103,8.568904661491496,sure,donchian:ETH
donchian,BNB,2024-07-15 08:00:00+00:00,2024-07-20 08:00:00+00:00,1.8114051479343343,9.636675387010659,sure,donchian:BNB
squeeze,TRX,2024-07-20 12:00:00+00:00,2024-07-20 20:00:00+00:00,-1.3520673503651215,-1.9536900030667148,sl,squeeze:TRX
donchian,SOL,2024-07-16 16:00:00+00:00,2024-07-21 16:00:00+00:00,2.0541478712815997,10.92806667521811,sure,donchian:SOL
donchian,BNB,2024-07-21 12:00:00+00:00,2024-07-21 16:00:00+00:00,-1.0725375050550034,-5.705899526892618,sl,donchian:BNB
bb,LTC,2024-07-20 17:00:00+00:00,2024-07-21 18:00:00+00:00,1.5766593889501546,8.387827949214822,tp,bb:LTC
donchian,ICP,2024-07-17 04:00:00+00:00,2024-07-22 04:00:00+00:00,0.4586242987185668,2.4398812691827754,sure,donchian:ICP
bb,LTC,2024-07-21 18:00:00+00:00,2024-07-23 05:00:00+00:00,-1.0785027639146723,-5.737634704026056,sl,bb:LTC
donchian,SOL,2024-07-21 16:00:00+00:00,2024-07-25 00:00:00+00:00,-1.039899704868133,-5.532266429898468,sl,donchian:SOL
donchian,BNB,2024-07-25 00:00:00+00:00,2024-07-26 00:00:00+00:00,-1.0552273419896496,-5.613809459384936,sl,donchian:BNB
donchian,NEAR,2024-07-25 12:00:00+00:00,2024-07-26 12:00:00+00:00,-1.0265023721168967,-5.46099261966189,sl,donchian:NEAR
donchian,BCH,2024-07-23 16:00:00+00:00,2024-07-27 12:00:00+00:00,-1.032412796804024,-5.492436078997407,sl,donchian:BCH
donchian,ADA,2024-07-23 16:00:00+00:00,2024-07-27 16:00:00+00:00,-1.0378562366954684,-5.521395179219892,sl,donchian:ADA
squeeze,XLM,2024-07-26 04:00:00+00:00,2024-07-27 17:00:00+00:00,-1.08855266092419,-5.791100156116691,sl,squeeze:XLM
bb,LTC,2024-07-27 13:00:00+00:00,2024-07-27 20:00:00+00:00,1.5410358784968512,6.223704559148543,tp,bb:LTC
bb,LTC,2024-07-28 05:00:00+00:00,2024-07-29 03:00:00+00:00,1.58347068959249,8.424064068632047,tp,bb:LTC
donchian,ETH,2024-07-24 20:00:00+00:00,2024-07-29 20:00:00+00:00,0.09804679193782877,0.521608933109249,sure,donchian:ETH
donchian,SOL,2024-07-27 04:00:00+00:00,2024-07-30 16:00:00+00:00,-1.0355153170862468,-5.5089414868988325,sl,donchian:SOL
donchian,ICP,2024-07-29 20:00:00+00:00,2024-07-31 16:00:00+00:00,-1.0306634699759916,-5.483129660272276,sl,donchian:ICP
squeeze,DOGE,2024-07-30 17:00:00+00:00,2024-08-01 04:00:00+00:00,2.4185153864094238,12.866501855698134,tp,squeeze:DOGE
donchian,BCH,2024-07-28 16:00:00+00:00,2024-08-01 16:00:00+00:00,-1.0400051861765776,-5.532827590459393,sl,donchian:BCH
donchian,BNB,2024-08-01 12:00:00+00:00,2024-08-01 20:00:00+00:00,-1.0599727457854657,-5.639055007578678,sl,donchian:BNB
donchian,NEAR,2024-07-31 20:00:00+00:00,2024-08-03 16:00:00+00:00,2.4682801473950713,13.131250384141778,tp,donchian:NEAR
donchian,ADA,2024-08-01 12:00:00+00:00,2024-08-04 16:00:00+00:00,2.4615294987577614,13.09533693339129,tp,donchian:ADA
donchian,ETH,2024-08-02 12:00:00+00:00,2024-08-04 16:00:00+00:00,2.460848596970433,13.091714535882703,tp,donchian:ETH
donchian,BNB,2024-08-02 20:00:00+00:00,2024-08-04 16:00:00+00:00,2.4554407375140914,13.062944723574967,tp,donchian:BNB
donchian,SOL,2024-08-02 12:00:00+00:00,2024-08-05 00:00:00+00:00,2.4767675604062274,13.176403421361131,tp,donchian:SOL
donchian,ICP,2024-08-02 20:00:00+00:00,2024-08-05 00:00:00+00:00,2.476631064871637,13.17567726511711,tp,donchian:ICP
donchian,BCH,2024-08-03 12:00:00+00:00,2024-08-05 00:00:00+00:00,2.4748629103703585,13.166270683170309,tp,donchian:BCH
donchian,ETH,2024-08-04 16:00:00+00:00,2024-08-05 00:00:00+00:00,2.467901618029328,13.129236607916026,tp,donchian:ETH
donchian,NEAR,2024-08-03 16:00:00+00:00,2024-08-05 04:00:00+00:00,2.4795380060574237,13.191142192225495,tp,donchian:NEAR
donchian,BCH,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,-1.0167320566046696,-5.409014541136842,sl,donchian:BCH
donchian,BNB,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,-1.024021124659469,-5.447792383188376,sl,donchian:BNB
donchian,ETH,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,-1.0182353549818441,-5.4170120885034105,sl,donchian:ETH
donchian,SOL,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,-1.0155710206944448,-5.402837830094446,sl,donchian:SOL
donchian,ADA,2024-08-05 00:00:00+00:00,2024-08-06 04:00:00+00:00,-1.0205765738648298,-5.429467372960895,sl,donchian:ADA
donchian,ICP,2024-08-05 00:00:00+00:00,2024-08-06 12:00:00+00:00,-1.016684641692952,-5.408762293806505,sl,donchian:ICP
squeeze,TRX,2024-08-07 03:00:00+00:00,2024-08-09 03:00:00+00:00,1.5103385636118047,5.067810952975316,sure,squeeze:TRX
squeeze,DOGE,2024-08-10 22:00:00+00:00,2024-08-11 02:00:00+00:00,2.392811298893048,11.356448165323021,tp,squeeze:DOGE
squeeze,XLM,2024-08-11 02:00:00+00:00,2024-08-11 09:00:00+00:00,-1.1407863313763658,-4.122179481174263,sl,squeeze:XLM
squeeze,TRX,2024-08-09 20:00:00+00:00,2024-08-11 20:00:00+00:00,0.29331183785518866,0.6087467691342546,sure,squeeze:TRX
bb,LTC,2024-08-10 08:00:00+00:00,2024-08-12 08:00:00+00:00,0.25305779942478934,1.3462674929398792,sure,bb:LTC
squeeze,DOGE,2024-08-15 15:00:00+00:00,2024-08-15 17:00:00+00:00,-1.0875680289387633,-5.7858619139542204,sl,squeeze:DOGE
squeeze,XRP,2024-08-15 19:00:00+00:00,2024-08-16 03:00:00+00:00,-1.0921585801317464,-5.810283646300891,sl,squeeze:XRP
donchian,ADA,2024-08-15 16:00:00+00:00,2024-08-16 08:00:00+00:00,-1.0384500535691532,-5.524554284987896,sl,donchian:ADA
squeeze,XRP,2024-08-18 14:00:00+00:00,2024-08-18 23:00:00+00:00,-1.1441494692261687,-4.0378743109962105,sl,squeeze:XRP
bb,LTC,2024-08-17 11:00:00+00:00,2024-08-19 11:00:00+00:00,0.21697540613956107,1.154309160662465,sure,bb:LTC
donchian,SOL,2024-08-15 16:00:00+00:00,2024-08-20 16:00:00+00:00,-0.47920216104653296,-2.5493554967675554,sure,donchian:SOL
donchian,BNB,2024-08-17 16:00:00+00:00,2024-08-22 12:00:00+00:00,2.4451430682578046,13.00816112313152,tp,donchian:BNB
donchian,ICP,2024-08-21 16:00:00+00:00,2024-08-23 12:00:00+00:00,2.459804450413355,13.08615967619905,tp,donchian:ICP
donchian,NEAR,2024-08-23 00:00:00+00:00,2024-08-24 12:00:00+00:00,2.4620501273083284,13.098106677280308,tp,donchian:NEAR
donchian,BNB,2024-08-23 20:00:00+00:00,2024-08-25 04:00:00+00:00,-1.0563640436131942,-5.619856712022194,sl,donchian:BNB
donchian,ICP,2024-08-23 12:00:00+00:00,2024-08-26 12:00:00+00:00,-1.0398918897370224,-5.532224853400959,sl,donchian:ICP
donchian,ADA,2024-08-21 16:00:00+00:00,2024-08-26 16:00:00+00:00,-0.582467221042811,-3.0987256159477545,sure,donchian:ADA
donchian,BCH,2024-08-21 16:00:00+00:00,2024-08-26 16:00:00+00:00,-0.8679744271789548,-4.61762395259204,sure,donchian:BCH
donchian,NEAR,2024-08-24 12:00:00+00:00,2024-08-26 16:00:00+00:00,-1.0364116609994427,-5.513710036517035,sl,donchian:NEAR
donchian,SOL,2024-08-23 20:00:00+00:00,2024-08-27 20:00:00+00:00,-1.0451039300990028,-5.559952908126696,sl,donchian:SOL
squeeze,XRP,2024-08-26 07:00:00+00:00,2024-08-27 21:00:00+00:00,2.368463414339722,9.160162888611962,tp,squeeze:XRP
squeeze,DOGE,2024-08-26 13:00:00+00:00,2024-08-27 21:00:00+00:00,2.4127157984473238,12.835648047739763,tp,squeeze:DOGE
donchian,ETH,2024-08-27 20:00:00+00:00,2024-08-29 08:00:00+00:00,-1.041386962092151,-5.540178638330244,sl,donchian:ETH
squeeze,TRX,2024-08-27 22:00:00+00:00,2024-08-29 12:00:00+00:00,-1.0993775971302469,-5.6278364968623436,sl,squeeze:TRX
squeeze,XRP,2024-08-27 21:00:00+00:00,2024-08-29 21:00:00+00:00,0.7305190780016354,3.8863614949687006,sure,squeeze:XRP
donchian,BCH,2024-08-27 20:00:00+00:00,2024-09-01 20:00:00+00:00,0.7069211163157358,3.7608203387997143,sure,donchian:BCH
donchian,BNB,2024-08-27 20:00:00+00:00,2024-09-01 20:00:00+00:00,0.9781900668240795,5.203971155504103,sure,donchian:BNB
donchian,BCH,2024-09-01 20:00:00+00:00,2024-09-02 08:00:00+00:00,-1.0491632410204426,-5.581548442228755,sl,donchian:BCH
donchian,BNB,2024-09-02 04:00:00+00:00,2024-09-02 08:00:00+00:00,-1.0500749806460181,-5.586398897036816,sl,donchian:BNB
donchian,NEAR,2024-08-29 16:00:00+00:00,2024-09-03 16:00:00+00:00,1.0930645276229443,5.815103286954064,sure,donchian:NEAR
donchian,SOL,2024-08-29 16:00:00+00:00,2024-09-03 16:00:00+00:00,1.1446794114882441,6.089694469117459,sure,donchian:SOL
bb,LTC,2024-09-01 20:00:00+00:00,2024-09-03 20:00:00+00:00,-0.3923642796456868,-2.087377967715054,sure,bb:LTC
donchian,ADA,2024-08-30 12:00:00+00:00,2024-09-04 12:00:00+00:00,0.7252432679533035,3.858294185511575,sure,donchian:ADA
donchian,ICP,2024-08-30 12:00:00+00:00,2024-09-04 12:00:00+00:00,-0.3285603276581091,-1.7479409431411403,sure,donchian:ICP
donchian,ETH,2024-09-04 00:00:00+00:00,2024-09-04 16:00:00+00:00,-1.0400292070381438,-5.532955381442925,sl,donchian:ETH
donchian,BCH,2024-09-03 20:00:00+00:00,2024-09-08 20:00:00+00:00,0.27664620134426504,1.47175779115149,sure,donchian:BCH
donchian,BNB,2024-09-04 08:00:00+00:00,2024-09-09 08:00:00+00:00,-0.36275532868973953,-1.9298583486294145,sure,donchian:BNB
