coin,kol,yon,cikis,bar,giris,tf,adx14,atr_pct,atr_norm,er20,er50,kanal_konum,kanal_atr,ic_oran40,rvol20,ema200_atr,get20,btc_adx,btc_er20,btc_get20,btc_atr_pct,btc_ic40,R,slp,cikis_ts,eff,pnl_pct,ay,fund,f_yon,f_z,fz_yon,giris_ts,chop
SOL,donchian,-1,tp,18,2023-05-21 12:00:00+00:00,4h,25.141000076642563,0.0117814557521015,0.5800128545804576,0.6383386581469672,0.2017585178206939,0.067369654364381,7.274260281870267,0.975,0.0049399657174544,-5.899500460014821,-0.0477601950566526,14.714468450968823,0.2892454722435246,-0.0179103714310763,0.0088065616700171,1.0,2.4915120845756107,0.0235629115042031,2023-05-24 12:00:00+00:00,0.028,6.97623383681171,2023-05,0.0001,-0.0001,0.2142170100733479,-0.2142170100733479,2023-05-21 12:00:00+00:00,45.41594164729028
XLM,squeeze,-1,tp,9,2023-05-24 07:00:00+00:00,1h,25.20430067751156,0.0038507760561001,1.0949737965895765,0.3290734824281137,0.0885478158205434,0.0219780219780212,5.4163649194407,0.925,0.0025082130199566,-3.426816586679132,-0.0116661003511154,30.52043751346777,0.5919606967396146,-0.0242507410253595,0.0048997975818965,0.95,2.4740312086334924,0.0077015521122003,2023-05-24 16:00:00+00:00,0.0115523281683005,2.8580820420751287,2023-05,0.0001,-0.0001,0.298376494646288,-0.298376494646288,2023-05-24 07:00:00+00:00,56.951270604614116
ICP,donchian,-1,sure,30,2023-05-21 12:00:00+00:00,4h,15.294576133739444,0.0155829192705623,0.5932831781382868,0.4551495016611273,0.0644705882352942,0.0916230366492149,4.831300816491651,0.95,0.0071034026381189,-4.199084499865492,-0.0512341062079282,14.714468450968823,0.2892454722435246,-0.0179103714310763,0.0088065616700171,1.0,1.1697894604697243,0.0311658385411246,2023-05-26 12:00:00+00:00,0.028,3.2754104893152287,2023-05,-2.35e-05,2.35e-05,-0.5343131747282845,0.5343131747282845,2023-05-21 12:00:00+00:00,39.014666548803696
NEAR,donchian,-1,sl,20,2023-05-24 12:00:00+00:00,4h,22.12783960725926,0.0171696825143369,0.8282616839563591,0.3234200743494423,0.1704745166959576,0.1446540880503138,5.917258167390207,0.925,0.0122412241826297,-7.106269584611159,-0.0526634382566585,18.83084797034725,0.2766962979633172,-0.0272772652480172,0.0107916135241915,0.975,-1.0058242195169589,0.0343393650286738,2023-05-27 20:00:00+00:00,0.028,-2.816307814647485,2023-05,7.286e-05,-7.286e-05,-0.0646134562345054,0.0646134562345054,2023-05-24 12:00:00+00:00,40.004078325147866
BCH,donchian,-1,sl,28,2023-05-24 04:00:00+00:00,4h,17.974834215642446,0.0108994337711967,0.6373620576597134,0.3434089000839626,0.1251758087201124,0.0448916408668718,5.272585529306416,0.975,0.0074201947052993,-4.346908700489401,-0.035107296137339,17.31095118429387,0.17923216317586,-0.0156997519343216,0.0097347306267975,1.0,-1.0091747885348168,0.0217988675423935,2023-05-28 20:00:00+00:00,0.028,-2.825689407897487,2023-05,0.0001,-0.0001,0.7224560437062204,-0.7224560437062204,2023-05-24 04:00:00+00:00,45.18725179451909
LTC,bb,-1,sl,21,2023-05-28 00:00:00+00:00,1h,15.861754723352991,0.0060794177324781,0.7542654913320715,0.3249999999999981,0.3140350877192975,0.9356913183279734,5.729862780210945,0.95,0.0029602709936687,2.080421162039882,0.0147760854739713,21.90256432732891,0.3633130664219317,0.0118407130599289,0.0039509215838343,0.95,-1.0109642804690246,0.0182410510717058,2023-05-28 21:00:00+00:00,0.0273615766075587,-2.7661576607558773,2023-05,0.0001,-0.0001,0.2541149472454118,-0.2541149472454118,2023-05-28 00:00:00+00:00,44.85579315478496
XRP,squeeze,1,tp,23,2023-05-28 20:00:00+00:00,1h,27.410719131172662,0.0050304234870969,0.7722895766511735,0.2867132867132888,0.2490118577075097,0.7769784172661871,5.7892035284729895,1.0,0.0022951538901087,6.371556417595143,0.0086644125105663,56.19357162744626,0.4992243251628879,0.0178358964505567,0.0047843999016519,0.925,2.4801209579558274,0.0100608469741939,2023-05-29 19:00:00+00:00,0.0150912704612908,3.74281761532272,2023-05,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-05-28 20:00:00+00:00,46.10712617343517
DOGE,squeeze,-1,sl,3,2023-05-30 07:00:00+00:00,1h,25.21616359114682,0.0052262309157781,1.0526193361282583,0.270516717325225,0.040000000000001,0.2146341463414618,5.418594972906094,0.975,0.0027181071277773,0.2634704448857367,-0.0121451965065502,17.681599441495862,0.1963048498845268,-0.0067005876451197,0.0047415861150762,0.925,-1.0191342482970098,0.0104524618315562,2023-05-30 10:00:00+00:00,0.0156786927473343,-1.597869274733433,2023-05,0.0001,-0.0001,0.4912006356800494,-0.4912006356800494,2023-05-30 07:00:00+00:00,47.470092992560915
XRP,squeeze,1,tp,19,2023-05-29 21:00:00+00:00,1h,38.46248153511951,0.0088821590634125,1.4372086670783086,0.2647058823529417,0.3228621291448534,0.7715517241379298,5.341467366489416,0.95,0.0037732622985887,5.196296286311135,0.0149439601494396,30.09924876835532,0.4521599428775418,-0.0179900568181817,0.0052370970155289,0.925,2.488741476111151,0.017764318126825,2023-05-30 16:00:00+00:00,0.0266464771902375,6.631619297559382,2023-05,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-05-29 21:00:00+00:00,46.167416270750934
LTC,bb,-1,sure,48,2023-05-28 22:00:00+00:00,1h,26.77797940975972,0.0068902997082263,0.9469266117721572,0.4490238611713721,0.3527803099361918,0.8690476190476195,7.984533372430133,0.875,0.0032895224576782,4.981757073556885,0.0231181594817957,60.46428339567202,0.6716174974567628,0.0365572741703275,0.006002038055218,0.875,-0.284276943851778,0.0206708153645314,2023-05-30 22:00:00+00:00,0.028,-0.7959754427849784,2023-05,0.0001,-0.0001,0.2541149472454118,-0.2541149472454118,2023-05-28 22:00:00+00:00,33.76102951199471
SOL,donchian,1,sl,5,2023-05-30 08:00:00+00:00,4h,39.57497516008669,0.0162994118092679,1.1010017549646305,0.6262135922330092,0.267094017094018,0.9656543745480842,7.975719095275011,0.925,0.0111122491523728,1.550547291216722,0.0927533254583741,32.24499800460593,0.4874075209874656,0.0475513753061949,0.0106330407451962,0.95,-1.00613519071548,0.0325988236185359,2023-05-31 04:00:00+00:00,0.028,-2.8171785340033444,2023-05,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2023-05-30 08:00:00+00:00,56.627943720536585
ADA,donchian,1,sl,14,2023-05-28 20:00:00+00:00,4h,18.47315278984873,0.0134741616845848,0.9575227356625876,0.6511056511056528,0.1761071060762106,0.9187500000000002,6.2056854947843805,0.95,0.0061979720100754,1.5731499040009698,0.0743964065131947,21.96487855226652,0.7738195261300641,0.0702704764811352,0.0106252873499962,0.95,-1.0074216119964206,0.0269483233691696,2023-05-31 04:00:00+00:00,0.028,-2.8207805135899777,2023-05,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2023-05-28 20:00:00+00:00,37.34027233462034
ETH,donchian,1,sl,14,2023-05-28 20:00:00+00:00,4h,17.958474710840086,0.0110769201474396,1.035204309633023,0.6378106220561958,0.2247647981183856,0.885753084961917,8.012299181506316,0.95,0.0081891726479622,3.0052129275433974,0.0657954259864286,21.96487855226652,0.7738195261300641,0.0702704764811352,0.0106252873499962,0.95,-1.0090277801653276,0.0221538402948793,2023-05-31 04:00:00+00:00,0.028,-2.825277784462917,2023-05,2.481e-05,2.481e-05,-0.5876953492934757,-0.5876953492934757,2023-05-28 20:00:00+00:00,31.066672586990723
ICP,donchian,-1,sl,10,2023-05-31 12:00:00+00:00,4h,17.929499375175748,0.0176382719751387,0.932472913229465,0.3326015367727769,0.2590983161325363,0.0167464114832549,5.108529131399619,0.975,0.0113962937793645,-6.6014963855309405,-0.0613112100364224,28.45147440385187,0.0913284132841326,-0.0116395701295122,0.0120756800704549,0.975,-1.0056694896269311,0.0352765439502775,2023-06-02 04:00:00+00:00,0.028,-2.8158745709554074,2023-06,0.0001,-0.0001,0.3069639832502734,-0.3069639832502734,2023-05-31 12:00:00+00:00,42.82764847528192
TRX,squeeze,-1,sl,48,2023-05-31 04:00:00+00:00,1h,20.08767759919044,0.0045320286701634,1.0725346335190091,0.1924119241192397,0.2552926525529249,0.0215053763440851,5.434483998365163,0.875,0.0032547552971452,-1.76086366769068,-0.0093139184048275,14.880520870039076,0.3205456095481657,-0.0189557075981274,0.0058772658275797,0.975,-1.0220651737396025,0.0090640573403269,2023-06-02 04:00:00+00:00,0.0135960860104904,-1.38960860104905,2023-06,-0.00070177,0.00070177,-3.1905402592072774,3.1905402592072774,2023-05-31 04:00:00+00:00,53.359093664505444
LTC,bb,-1,tp,39,2023-06-03 10:00:00+00:00,1h,12.124221793147646,0.0079368124417255,0.9520861006250364,0.3800259403372223,0.1963470319634696,0.821285140562249,6.491371053031071,0.975,0.00546455321779,6.496065957655096,0.0312600021337885,15.851843914649557,0.225109338821715,0.0064930246363905,0.0032973397024394,1.0,1.658600499343724,0.0238109392670271,2023-06-05 01:00:00+00:00,0.028,4.644081398162427,2023-06,0.0001,-0.0001,0.2541149472454118,-0.2541149472454118,2023-06-03 10:00:00+00:00,38.01009854450827
SOL,donchian,1,sl,8,2023-06-04 04:00:00+00:00,4h,17.094343164778074,0.014457400858412,1.017031733613752,0.3210272873194232,0.3044884755357869,0.8615582743077915,4.971032052536723,0.95,0.0073281047397832,2.5849150425332144,0.0384449036474603,15.80087903681525,0.0331257234194999,-0.0022094694699845,0.0092561840286754,0.975,-1.006916872609354,0.0289148017168241,2023-06-05 12:00:00+00:00,0.028,-2.819367243306192,2023-06,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2023-06-04 04:00:00+00:00,38.00261884449427
BNB,donchian,-1,tp,3,2023-06-05 00:00:00+00:00,4h,16.14727215202245,0.0065483987739451,0.870492002201154,0.1922064244339137,0.0724532413292176,0.0398791540785479,8.388659700941757,0.975,0.0043630161107773,-5.269746182691733,-0.0119699603187617,12.556129522550954,0.0092128279883378,-0.0005884171207036,0.0091991204096156,1.0,2.48472909127069,0.0130967975478903,2023-06-05 12:00:00+00:00,0.0196451963218355,4.88129908045888,2023-06,0.00016004,-0.00016004,0.818912777135838,-0.818912777135838,2023-06-05 00:00:00+00:00,41.693850508887444
TRX,squeeze,1,sl,21,2023-06-04 18:00:00+00:00,1h,24.69961206645593,0.0080713144043566,1.0864783964305884,0.0229709035222048,0.2227180527383367,0.3093525179856116,8.414062552297064,1.0,0.0060774557910063,5.51303320201857,-0.0018288222384783,14.749026174911034,0.247692307692308,0.0047597402837367,0.002602795677991,0.975,-1.0123895557761995,0.0161426288087132,2023-06-05 15:00:00+00:00,0.0242139432130699,-2.451394321306997,2023-06,0.0001,0.0001,0.3963165178138965,0.3963165178138965,2023-06-04 18:00:00+00:00,42.267975091042764
ICP,donchian,-1,sl,7,2023-06-05 12:00:00+00:00,4h,16.29386955627453,0.0229404875743066,1.2252146121931349,0.5768500948766617,0.3155860884499787,0.0106100795755968,7.812610801822648,0.925,0.0264727159211466,-8.90488106226391,-0.1262720664589824,13.939453677239609,0.4481894275099623,-0.0370325167169656,0.0106016723223852,0.975,-1.004359105257729,0.0458809751486132,2023-06-06 16:00:00+00:00,0.028,-2.812205494721641,2023-06,0.0001,-0.0001,0.3069639832502734,-0.3069639832502734,2023-06-05 12:00:00+00:00,23.482885413432985
BCH,donchian,-1,sl,7,2023-06-05 12:00:00+00:00,4h,19.93604055769427,0.0108594038624631,1.0666066037499926,0.3760361718161255,0.1746469169824318,0.0,6.500491892408313,0.975,0.0104531383595187,-5.499588974789487,-0.0436914455826984,13.939453677239609,0.4481894275099623,-0.0370325167169656,0.0106016723223852,0.975,-1.009208608618532,0.0217188077249262,2023-06-06 16:00:00+00:00,0.028,-2.82578410413189,2023-06,0.0001,-0.0001,0.7224560437062204,-0.7224560437062204,2023-06-05 12:00:00+00:00,28.80710246287457
ETH,donchian,-1,sl,7,2023-06-05 12:00:00+00:00,4h,16.13549307834944,0.0105465820129223,1.0253138837845852,0.3656806156806154,0.0506904151486528,0.0229653931632984,4.911439579033572,0.975,0.0070042076275624,-1.8498205816644435,-0.0322654231587434,13.939453677239609,0.4481894275099623,-0.0370325167169656,0.0106016723223852,0.975,-1.0094817448797622,0.0210931640258446,2023-06-06 16:00:00+00:00,0.028,-2.826548885663334,2023-06,2.308e-05,-2.308e-05,-0.6038374850364289,0.6038374850364289,2023-06-05 12:00:00+00:00,36.856924082250764
ADA,donchian,-1,tp,12,2023-06-05 12:00:00+00:00,4h,17.913925751436885,0.013358899521148,1.0093654614946164,0.3123689727463319,0.1438474870017332,0.0112781954887226,5.579103334447557,0.975,0.0116752189916889,-3.7239685191207386,-0.0400753093060786,13.939453677239609,0.4481894275099623,-0.0370325167169656,0.0106016723223852,0.975,2.4925143534584024,0.026717799042296,2023-06-07 12:00:00+00:00,0.028,6.979040189683527,2023-06,0.0001,-0.0001,0.2081847694737221,-0.2081847694737221,2023-06-05 12:00:00+00:00,31.999371173595417
NEAR,donchian,-1,tp,27,2023-06-05 12:00:00+00:00,4h,19.471868255986017,0.0226139399229012,1.3633477181441174,0.2452830188679255,0.1902718168812592,0.0259740259740259,4.518884430147871,0.975,0.0210494912385582,-4.969587894014655,-0.049211356466877,13.939453677239609,0.4481894275099623,-0.0370325167169656,0.0106016723223852,0.975,2.495577948807642,0.0452278798458025,2023-06-10 00:00:00+00:00,0.028,6.987618256661399,2023-06,0.0001,-0.0001,0.086696487543254,-0.086696487543254,2023-06-05 12:00:00+00:00,41.87422496558012
ADA,donchian,-1,tp,14,2023-06-07 16:00:00+00:00,4h,46.11595282319973,0.0221701718015029,1.4599514139404826,0.7335058214747742,0.4100418410041844,0.0868217054263564,9.004377581943471,0.9,0.0143236464369705,-6.686485282628143,-0.1492890995260664,20.32374222513897,0.1581277117938378,-0.026538387984171,0.0159328672428221,0.95,2.4954894350438352,0.0443403436030059,2023-06-10 00:00:00+00:00,0.028,6.9873704181227385,2023-06,2.179e-05,-2.179e-05,-0.3965337758132959,0.3965337758132959,2023-06-07 16:00:00+00:00,30.772948495545823
SOL,donchian,-1,tp,14,2023-06-07 16:00:00+00:00,4h,36.222632744932646,0.0272244388278427,1.5174439689892478,0.4792068783997191,0.2267869398960686,0.0998376623376622,7.158846978620174,0.875,0.0217064931857192,-3.4511581060187466,-0.1258815395252362,20.32374222513897,0.1581277117938378,-0.026538387984171,0.0159328672428221,0.95,2.4963268297050165,0.0544488776556855,2023-06-10 00:00:00+00:00,0.028,6.989715123174046,2023-06,8.161e-05,-8.161e-05,0.1087282985561768,-0.1087282985561768,2023-06-07 16:00:00+00:00,42.05141395819783
LTC,bb,1,sl,2,2023-06-10 02:00:00+00:00,1h,22.997504610144382,0.0094620594315262,0.9568331843739648,0.0973684210526311,0.131882202304737,0.0990990990991024,4.048450954645952,0.975,0.0060781386020018,-3.81026009334402,-0.0084407436979582,11.481476292683476,0.2127817686400789,-0.0064871314644755,0.0044191543982479,1.0,-1.0070454322170703,0.0283871867385719,2023-06-10 04:00:00+00:00,0.028,-2.819727210207797,2023-06,0.0001,0.0001,0.2541149472454118,0.2541149472454118,2023-06-10 02:00:00+00:00,50.85085874169418
BNB,donchian,-1,tp,16,2023-06-07 12:00:00+00:00,4h,47.92148267181229,0.0239934242229703,2.396560239402844,0.7116182572614104,0.5427176566314079,0.099056603773585,8.872609703601162,0.925,0.0233195755899848,-7.771961473602309,-0.1564475141721508,21.39326223055072,0.1802407378458651,-0.0297372978151135,0.0162929020555602,0.95,2.495832191392495,0.0479868484459407,2023-06-10 04:00:00+00:00,0.028,6.988330135898986,2023-06,0.0,-0.0,0.060427358375363,-0.060427358375363,2023-06-07 12:00:00+00:00,34.110359375119465
ICP,donchian,-1,tp,1,2023-06-10 00:00:00+00:00,4h,47.96638629811648,0.025448294865465,1.2345353554216445,0.4445574771108846,0.2664551942902458,0.0254041570438801,8.452504939518162,0.95,0.0171856192069479,-8.265570862259098,-0.0979161998655613,10.650605683673728,0.2821309655937858,-0.0281659969270772,0.0117120682936964,0.95,2.496070463638972,0.05089658973093,2023-06-10 04:00:00+00:00,0.028,6.98899729818912,2023-06,9.493e-05,-9.493e-05,0.2724273420279957,-0.2724273420279957,2023-06-10 00:00:00+00:00,50.878440194933404
ADA,donchian,-1,sl,3,2023-06-10 04:00:00+00:00,4h,58.18425314360147,0.051635988383339,2.342873514462708,0.8308823529411756,0.5832942280619424,0.1329268292682927,13.244701498369343,0.75,0.0343418464110242,-9.896559769075669,-0.3202947845804988,12.66963241287993,0.4894696149683014,-0.0581447465099191,0.0136485694849784,0.95,-1.001936633792261,0.103271976766678,2023-06-10 16:00:00+00:00,0.028,-2.805422574618331,2023-06,0.0001,-0.0001,0.2081847694737221,-0.2081847694737221,2023-06-10 04:00:00+00:00,16.249387698102595
SOL,donchian,-1,sl,9,2023-06-10 04:00:00+00:00,4h,45.26805756938776,0.0596930252143373,2.2900552845531568,0.7224233647115612,0.4163477310005468,0.1790206882212287,11.195019054170034,0.775,0.0348267500834138,-6.960897251938086,-0.2937193326790971,12.66963241287993,0.4894696149683014,-0.0581447465099191,0.0136485694849784,0.95,-1.0016752375950275,0.1193860504286747,2023-06-11 16:00:00+00:00,0.028,-2.8046906652660777,2023-06,4.312e-05,-4.312e-05,-0.1120580258753574,0.1120580258753574,2023-06-10 04:00:00+00:00,21.938259675100863
BCH,donchian,-1,sl,17,2023-06-10 04:00:00+00:00,4h,23.140265257994468,0.0275659077480347,2.29186871517925,0.7131294964028787,0.3247631935047358,0.3339469808541975,9.968383335040208,0.925,0.0208265206990621,-5.732253309338352,-0.1382737576285962,12.66963241287993,0.4894696149683014,-0.0581447465099191,0.0136485694849784,0.95,-1.0036276693992463,0.0551318154960694,2023-06-13 00:00:00+00:00,0.028,-2.8101574743178896,2023-06,3.325e-05,-3.325e-05,0.3363163705829806,-0.3363163705829806,2023-06-10 04:00:00+00:00,17.137427495846033
DOGE,squeeze,-1,sl,21,2023-06-12 05:00:00+00:00,1h,21.702208824160827,0.0116765073724966,0.8633456023434102,0.2008456659619441,0.3091223519239083,0.3134328358208949,4.736682506248104,1.0,0.0052601848887765,-8.042118786735154,-0.0154421326397918,17.284721911175257,0.05039475894507,0.0023348483905112,0.0057912943468761,1.0,-1.0085642047583132,0.0233530147449933,2023-06-13 02:00:00+00:00,0.028,-2.823979773323277,2023-06,3.98e-06,-3.98e-06,-0.7210878775118332,0.7210878775118332,2023-06-12 05:00:00+00:00,46.04152228572187
TRX,squeeze,1,sl,16,2023-06-14 04:00:00+00:00,1h,33.65315870711949,0.0055358075571315,0.6117170413519913,0.033766233766235,0.2495575221238936,0.8581818181818178,6.874700021118478,0.875,0.0036012379375025,-2.05844428995441,0.0018023014002497,23.99457691551143,0.1914088371652931,-0.0077309048942015,0.0045272723030651,1.0,-1.0180642117645746,0.011071615114263,2023-06-14 20:00:00+00:00,0.0166074226713945,-1.6907422671394372,2023-06,-0.00016513,-0.00016513,-0.7897883966773215,-0.7897883966773215,2023-06-14 04:00:00+00:00,48.75206712862014
XLM,squeeze,-1,tp,5,2023-06-14 15:00:00+00:00,1h,21.30056167581477,0.0057398572036657,0.6135237708134592,0.3225058004640391,0.0652173913043473,0.0123456790123465,10.40185453865106,0.925,0.0028894544119691,-6.976803900276651,-0.0167894673269718,18.256478014601328,0.1117954210737713,0.00322482224857,0.0038563082085346,1.0,2.482577963797409,0.0114797144073315,2023-06-14 20:00:00+00:00,0.0172195716109973,4.274892902749336,2023-06,-0.00034954,0.00034954,-3.1099661626049677,3.1099661626049677,2023-06-14 15:00:00+00:00,42.42006648081664
NEAR,donchian,-1,sure,30,2023-06-10 04:00:00+00:00,4h,55.62822342578467,0.0385658102604692,1.6956375141203308,0.739759036144578,0.3780918727915202,0.2159709618874773,11.663074503802054,0.825,0.0217093651650186,-8.279669295069072,-0.2003916449086161,12.66963241287993,0.4894696149683014,-0.0581447465099191,0.0136485694849784,0.95,0.4948339822370842,0.0771316205209385,2023-06-15 04:00:00+00:00,0.028,1.385535150263836,2023-06,0.0001,-0.0001,0.086696487543254,-0.086696487543254,2023-06-10 04:00:00+00:00,24.05816826649602
ETH,donchian,-1,sure,30,2023-06-10 04:00:00+00:00,4h,20.39813903437815,0.0147451305810718,1.247784012792163,0.5927704258890586,0.2308352096065186,0.0418127583861008,7.484958830681322,0.925,0.0129295533900141,-4.812215930896349,-0.0806314582160721,12.66963241287993,0.4894696149683014,-0.0581447465099191,0.0136485694849784,0.95,1.7971836605271123,0.0294902611621436,2023-06-15 04:00:00+00:00,0.028,5.032114249475915,2023-06,6.01e-05,-6.01e-05,-0.2584144415658351,0.2584144415658351,2023-06-10 04:00:00+00:00,30.431281611242323
XRP,squeeze,-1,sl,7,2023-06-16 11:00:00+00:00,1h,31.99429003441685,0.0122061946754915,0.8348796833212518,0.2784503631961247,0.2792674950948327,0.1569892473118284,8.23684557009505,0.975,0.0071093244743867,-7.114409265410269,-0.0242616033755272,18.5528158807347,0.4449057256530018,0.0206185567010308,0.0048867419111585,0.975,-1.0081925614541276,0.0244123893509831,2023-06-16 18:00:00+00:00,0.028,-2.8229391720715573,2023-06,-2.123e-05,2.123e-05,-0.814931961256608,0.814931961256608,2023-06-16 11:00:00+00:00,30.758303288841457
DOGE,squeeze,1,sl,6,2023-06-18 14:00:00+00:00,1h,24.4848555930932,0.0068999815965578,0.9610084535685136,0.2909698996655538,0.1959910913140305,0.7272727272727257,6.562600683136829,0.975,0.0036735415149598,1.0385533552966582,0.0139669288810402,10.869592392252075,0.0420368651372505,0.001195793222078,0.0039660775660095,0.975,-1.0144927922778657,0.0137999631931156,2023-06-18 20:00:00+00:00,0.0206999447896734,-2.099994478967351,2023-06,8.697e-05,8.697e-05,0.3266919986576558,0.3266919986576558,2023-06-18 14:00:00+00:00,32.26042785129484
LTC,bb,-1,sure,48,2023-06-17 05:00:00+00:00,1h,19.70275504910169,0.0078783182943501,0.8476747422826849,0.3876106194690257,0.3719966859983439,0.9422310756972126,8.21229312396607,0.925,0.0051929950570381,-1.5779184220435576,0.0290450928381962,23.80468384305024,0.5351968388701904,0.0428862932732903,0.0066123507739247,0.875,0.0951491959757591,0.0236341374009911,2023-06-19 05:00:00+00:00,0.028,0.2664177487321256,2023-06,4.458e-05,-4.458e-05,-0.2917292058333618,0.2917292058333618,2023-06-17 05:00:00+00:00,42.606886936704434
TRX,squeeze,-1,sl,14,2023-06-20 04:00:00+00:00,1h,29.840973006247307,0.0059393621218064,1.0011080010791815,0.119804400977997,0.2772073921971251,0.168478260869567,4.482025144187394,0.925,0.003831044489644,-4.899976133694,-0.0070392185030887,35.81881427421246,0.3863926293408905,0.0206467445022173,0.0058392674436758,1.0,-1.0168368248894772,0.0118787242436128,2023-06-20 18:00:00+00:00,0.0178180863654192,-1.8118086365419352,2023-06,-0.00038037,0.00038037,-1.7527017667036848,1.7527017667036848,2023-06-20 04:00:00+00:00,52.17073542567043
BCH,donchian,1,tp,1,2023-06-21 00:00:00+00:00,4h,20.46489898149641,0.0148621770038695,0.9896631640802862,0.4502297090352236,0.2579163645153495,0.994229183841714,7.253517247587753,0.975,0.0089888747737041,1.416955090105377,0.0551387846961739,31.77479786776161,0.7071460163012587,0.0845757985657176,0.0142565005744835,0.875,2.4932715106290293,0.029724354007739,2023-06-21 04:00:00+00:00,0.028,6.981160229761282,2023-06,-0.00021526,-0.00021526,-1.101280186238837,-1.101280186238837,2023-06-21 00:00:00+00:00,40.09147541981659
ETH,donchian,1,tp,7,2023-06-20 20:00:00+00:00,4h,15.274620787754063,0.0126829692646031,1.014574728928582,0.483585004883178,0.1307370148093777,0.9731665785919784,7.496074810048191,0.925,0.0072795946564691,-0.0585946039685998,0.0372727272727271,28.501569783416063,0.6710082691556962,0.0716174242424243,0.013285638171023,0.9,2.492115410996139,0.0253659385292063,2023-06-22 00:00:00+00:00,0.028,6.97792315078919,2023-06,2.359e-05,2.359e-05,-0.5990788207422635,-0.5990788207422635,2023-06-20 20:00:00+00:00,43.513697580009776
XRP,squeeze,1,sl,5,2023-06-23 19:00:00+00:00,1h,30.92192326077253,0.0112246688257119,1.1150926224887434,0.1482254697286019,0.0231884057971016,0.5710455764075086,6.638110081659341,1.0,0.0058877588256675,1.0878737930442954,0.0143870314083081,26.815775721010684,0.3729244577412124,0.0333772919274617,0.0105506523337511,0.975,-1.0089089488120089,0.0224493376514238,2023-06-24 00:00:00+00:00,0.028,-2.824945056673625,2023-06,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-06-23 19:00:00+00:00,52.98553155306208
BCH,donchian,1,tp,6,2023-06-23 12:00:00+00:00,4h,56.0589254753728,0.0404193821585595,3.0056874054424325,0.6530916844349682,0.5832365293539454,0.9943118976141568,9.34044941566179,0.925,0.0513337240523098,7.913543812157426,0.5758601240834742,57.32507845108476,0.6945868587424896,0.1646731592369985,0.0169551945245118,0.825,2.4975259394216445,0.0808387643171191,2023-06-24 12:00:00+00:00,0.028,6.993072630380605,2023-06,1.351e-05,1.351e-05,0.2221231548908045,0.2221231548908045,2023-06-23 12:00:00+00:00,38.112488871080046
DOGE,squeeze,1,sl,24,2023-06-23 15:00:00+00:00,1h,23.50754516078584,0.0104332210803053,1.2329339516385545,0.2330578512396692,0.1873747494989979,0.6637168141592932,6.387960752453374,0.95,0.0071828030176224,5.192781152846785,0.021231742207499,18.360837247504108,0.4364022061943142,0.0340501317514332,0.0091464751230884,0.975,-1.0095847676599905,0.0208664421606107,2023-06-24 15:00:00+00:00,0.028,-2.8268373494479726,2023-06,0.0001,0.0001,0.4912006356800494,0.4912006356800494,2023-06-23 15:00:00+00:00,39.53058569406835
XRP,squeeze,-1,sl,13,2023-06-24 20:00:00+00:00,1h,38.247239592946805,0.008434437656632,0.7950824696791643,0.1952191235059774,0.1232876712328765,0.3710937500000001,6.245217436389844,1.0,0.0042122530486827,-1.8720961199628967,-0.0099816663271542,12.924109831772286,0.016614885857084,0.0008071025020177,0.0061451504663863,0.975,-1.0118561549768994,0.0168688753132641,2023-06-25 09:00:00+00:00,0.0253033129698961,-2.560331296989624,2023-06,8.606e-05,-8.606e-05,0.0301217357501237,-0.0301217357501237,2023-06-24 20:00:00+00:00,42.05472724978037
BCH,donchian,1,sl,4,2023-06-24 20:00:00+00:00,4h,71.27380206236707,0.0612634569759423,4.405031388664571,0.6146775051280107,0.6121603992966936,0.9109681787406904,9.082736550526176,0.875,0.0491976648875604,7.109862029847391,0.615566037735849,56.834930948400185,0.1420657723392376,0.0230353120978121,0.0154268685891361,0.85,-1.0016322944367844,0.1225269139518846,2023-06-25 12:00:00+00:00,0.028,-2.8045704244229963,2023-06,-0.00034985,-0.00034985,-1.8798650342636591,-1.8798650342636591,2023-06-24 20:00:00+00:00,33.20773226640309
NEAR,donchian,1,sl,13,2023-06-24 00:00:00+00:00,4h,27.046366918343075,0.023279029690943,1.020904047588941,0.4372881355932198,0.3189522342064715,1.0,6.902200602977419,0.85,0.0138795054140381,0.1171636552804738,0.1,59.22683621036726,0.4722413318657125,0.0981568335859526,0.0174715345068349,0.85,-1.0042957116910634,0.046558059381886,2023-06-26 04:00:00+00:00,0.028,-2.8120279927349774,2023-06,0.0001,0.0001,0.086696487543254,0.086696487543254,2023-06-24 00:00:00+00:00,54.42491777561906
